12.6	0.224785	-0.0487469	0	0
12.65	0.222347	-0.0487483	0	0
12.7	0.219911	-0.0487224	0	0
12.75	0.217476	-0.0486702	0	0
12.8	0.215044	-0.0485929	0	0
12.85	0.212617	-0.0484914	0	0
12.9	0.210195	-0.0483668	0	0
12.95	0.20778	-0.0482202	0	0
13	0.205374	-0.0480526	0	0
13.05	0.202976	-0.0478648	0	0
13.1	0.200587	-0.047658	0	0
13.15	0.19821	-0.047433	0	0
13.2	0.195844	-0.0471908	0	0
13.25	0.193491	-0.0469323	0	0
13.3	0.191151	-0.0466583	0	0
13.35	0.188826	-0.0463698	0	0
13.4	0.186515	-0.0460675	0	0
13.45	0.184219	-0.0457523	0	0
13.5	0.18194	-0.0454249	0	0
13.55	0.179677	-0.0450861	0	0
13.6	0.177431	-0.0447367	0	0
13.65	0.175203	-0.0443774	0	0
13.7	0.172994	-0.0440089	0	0
13.75	0.170803	-0.0436318	0	0
13.8	0.168631	-0.0432468	0	0
13.85	0.166478	-0.0428546	0	0
13.9	0.164345	-0.0424556	0	0
13.95	0.162233	-0.0420506	0	0
14	0.16014	-0.04164	0	0
14.05	0.158069	-0.0412244	0	0
14.1	0.156018	-0.0408044	0	0
14.15	0.153988	-0.0403803	0	0
14.2	0.15198	-0.0399527	0	0
14.25	0.149993	-0.0395221	0	0
14.3	0.148028	-0.0390888	0	0
14.35	0.146084	-0.0386533	0	0
14.4	0.144162	-0.038216	0	0
14.45	0.142263	-0.0377772	0	0
14.5	0.140385	-0.0373374	0	0
14.55	0.138529	-0.0368968	0	0
14.6	0.136695	-0.0364558	0	0
14.65	0.134883	-0.0360148	0	0
14.7	0.133094	-0.0355739	0	0
14.75	0.131326	-0.0351335	0	0
14.8	0.12958	-0.0346939	0	0
14.85	0.127856	-0.0342552	0	0
14.9	0.126155	-0.0338178	0	0
14.95	0.124475	-0.0333819	0	0
15	0.122816	-0.0329476	0	0
15.05	0.12118	-0.0325152	0	0
15.1	0.119565	-0.0320849	0	0
15.15	0.117971	-0.0316568	0	0
15.2	0.116399	-0.0312311	0	0
15.25	0.114848	-0.030808	0	0
15.3	0.113318	-0.0303876	0	0
15.35	0.111809	-0.02997	0	0
15.4	0.110321	-0.0295554	0	0
15.45	0.108854	-0.0291439	0	0
15.5	0.107407	-0.0287356	0	0
15.55	0.10598	-0.0283306	0	0
15.6	0.104574	-0.027929	0	0
