0.475	1	1.37458e-06	2.09167e-07	-6.87291e-07	2.29097e-07	4.58194e-07
0.48	1	1.37573e-06	2.11457e-07	-6.87864e-07	2.29288e-07	4.58576e-07
0.485	1	1.37688e-06	2.1375e-07	-6.88437e-07	2.29479e-07	4.58958e-07
0.49	1	1.37802e-06	2.16045e-07	-6.89011e-07	2.2967e-07	4.59341e-07
0.495	1	1.37917e-06	2.18342e-07	-6.89585e-07	2.29862e-07	4.59724e-07
0.5	1	1.38032e-06	2.2064e-07	-6.9016e-07	2.30053e-07	4.60107e-07
0.505	1	1.38147e-06	2.22941e-07	-6.90735e-07	2.30245e-07	4.6049e-07
0.51	1	1.38262e-06	2.25243e-07	-6.91311e-07	2.30437e-07	4.60874e-07
0.515	1	1.38377e-06	2.27548e-07	-6.91887e-07	2.30629e-07	4.61258e-07
0.52	1	1.38493e-06	2.29854e-07	-6.92463e-07	2.30821e-07	4.61642e-07
0.525	1	1.38608e-06	2.32162e-07	-6.9304e-07	2.31013e-07	4.62027e-07
0.53	1	1.38724e-06	2.34472e-07	-6.93618e-07	2.31206e-07	4.62412e-07
0.535	1	1.38839e-06	2.36785e-07	-6.94196e-07	2.31398e-07	4.62797e-07
0.54	1	1.38955e-06	2.39099e-07	-6.94774e-07	2.31591e-07	4.63183e-07
0.545	1	1.39071e-06	2.41414e-07	-6.95353e-07	2.31784e-07	4.63569e-07
0.55	1	1.39187e-06	2.43732e-07	-6.95933e-07	2.31977e-07	4.63955e-07
0.555	1	1.39303e-06	2.46052e-07	-6.96513e-07	2.32171e-07	4.64342e-07
0.56	1	1.39419e-06	2.48374e-07	-6.97093e-07	2.32364e-07	4.64729e-07
0.565	1	1.39535e-06	2.50697e-07	-6.97674e-07	2.32558e-07	4.65116e-07
0.57	1	1.39651e-06	2.53023e-07	-6.98255e-07	2.32752e-07	4.65504e-07
0.575	1	1.39768e-06	2.55351e-07	-6.98837e-07	2.32946e-07	4.65892e-07
0.58	1	1.39884e-06	2.5768e-07	-6.9942e-07	2.3314e-07	4.6628e-07
0.585	1	1.40001e-06	2.60011e-07	-7.00003e-07	2.33334e-07	4.66669e-07
0.59	1	1.40117e-06	2.62345e-07	-7.00586e-07	2.33528e-07	4.67057e-07
0.595	1	1.40234e-06	2.6468e-07	-7.0117e-07	2.33723e-07	4.67447e-07
0.6	1	1.40351e-06	2.67017e-07	-7.01754e-07	2.33918e-07	4.67836e-07
0.605	1	1.40468e-06	2.69356e-07	-7.02339e-07	2.34113e-07	4.68226e-07
0.61	1	1.40585e-06	2.71698e-07	-7.02924e-07	2.34308e-07	4.68616e-07
0.615	1	1.40702e-06	2.74041e-07	-7.0351e-07	2.34503e-07	4.69007e-07
0.62	1	1.40819e-06	2.76386e-07	-7.04096e-07	2.34698e-07	4.69398e-07
0.625	1	1.40937e-06	2.78733e-07	-7.04683e-07	2.34894e-07	4.69789e-07
0.63	1	1.41054e-06	2.81082e-07	-7.0527e-07	2.3509e-07	4.7018e-07
